"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.317298750E0,-8.478469849E-1,2.602686119E1,-4.542540741E1,5.236013738E1
3.327346750E0,-3.524475098E-1,2.614639473E1,-4.543056488E1,5.241845478E1
3.337395750E0,3.899002075E-2,2.633839035E1,-4.529917145E1,5.239968760E1
3.347443750E0,6.484413147E-1,2.628388596E1,-4.513537979E1,5.223471687E1
3.357492750E0,8.687896729E-1,2.641713524E1,-4.496313095E1,5.215652380E1
3.367540750E0,1.159290314E0,2.651560020E1,-4.496904755E1,5.221720258E1
3.377588750E0,1.661983490E0,2.647841263E1,-4.500282288E1,5.224100488E1
3.387637750E0,1.883365631E0,2.653313828E1,-4.480689240E1,5.210769712E1
3.397685750E0,2.149398804E0,2.681143951E1,-4.490389252E1,5.234341188E1
3.407733875E0,2.387229919E0,2.689384651E1,-4.487796021E1,5.237374494E1
3.417782875E0,2.762290955E0,2.678439713E1,-4.491071701E1,5.236417366E1
3.427830875E0,3.028541565E0,2.667947578E1,-4.473937988E1,5.217833463E1
3.437879875E0,3.239864349E0,2.674916840E1,-4.468827057E1,5.218291155E1
3.447927875E0,3.359607697E0,2.672541618E1,-4.460902405E1,5.211045826E1
3.457975875E0,3.215671539E0,2.686293221E1,-4.452406311E1,5.209942289E1
3.468024875E0,3.320934296E0,2.675139809E1,-4.454711533E1,5.206833383E1
3.478072875E0,3.318714142E0,2.678339195E1,-4.459761047E1,5.212783141E1
3.488120875E0,3.239223480E0,2.667879677E1,-4.479603958E1,5.223921829E1
3.498169875E0,3.148494720E0,2.664906120E1,-4.480855560E1,5.222922685E1
3.508217875E0,3.230304718E0,2.665687370E1,-4.484313202E1,5.226787037E1
3.518266875E0,3.179576874E0,2.667918396E1,-4.466217804E1,5.212100069E1
3.528314875E0,3.215831757E0,2.650283241E1,-4.459086609E1,5.197198321E1
3.538362875E0,3.160633087E0,2.655635262E1,-4.474002838E1,5.212388709E1
3.548411875E0,3.163021088E0,2.668657494E1,-4.465569305E1,5.211822048E1
3.558459875E0,3.013301849E0,2.654029274E1,-4.464760590E1,5.202764495E1
3.568507875E0,2.860233307E0,2.657234192E1,-4.482604218E1,5.218854613E1
3.578556875E0,2.792575836E0,2.658764267E1,-4.479156113E1,5.216306328E1
3.588604875E0,2.614929199E0,2.667287254E1,-4.464353943E1,5.207039079E1
3.598653875E0,2.581813812E0,2.676602173E1,-4.472120667E1,5.218306246E1
3.608701875E0,2.608978271E0,2.679283905E1,-4.471043015E1,5.218894093E1
3.618749875E0,2.529533386E0,2.663456917E1,-4.460488129E1,5.201340451E1
3.628798875E0,2.565849304E0,2.670339966E1,-4.453367996E1,5.198945842E1
3.638846875E0,2.676502228E0,2.659126663E1,-4.466529083E1,5.205043065E1
3.648894875E0,2.765129089E0,2.651468468E1,-4.461848450E1,5.197579823E1
3.658943875E0,2.791423798E0,2.656634140E1,-4.458229446E1,5.197252661E1
3.668991875E0,2.937461853E0,2.640938950E1,-4.460478592E1,5.191985615E1
3.679040875E0,3.213428497E0,2.634142494E1,-4.467904282E1,5.196550450E1
3.689088875E0,3.441486359E0,2.632113266E1,-4.476252747E1,5.204161525E1
3.699136875E0,3.631633759E0,2.616896248E1,-4.480664825E1,5.201575808E1
3.709185875E0,3.900905609E0,2.642334366E1,-4.460591888E1,5.199132768E1
3.719233875E0,4.231075287E0,2.648663902E1,-4.462913895E1,5.206922400E1
3.729281875E0,4.534755707E0,2.658882713E1,-4.470989990E1,5.221594476E1
3.739330875E0,4.634372711E0,2.654313469E1,-4.472035599E1,5.221039790E1
3.749378875E0,4.916553497E0,2.661082268E1,-4.460609436E1,5.217290519E1
3.759427875E0,5.060733795E0,2.641269493E1,-4.481046295E1,5.226106648E1
3.769475875E0,5.323482513E0,2.642628860E1,-4.478558731E1,5.227271780E1
3.779523875E0,5.409145355E0,2.644793892E1,-4.467395401E1,5.219688203E1
3.789572875E0,5.661846161E0,2.640621185E1,-4.462540436E1,5.216101265E1
3.799620875E0,5.857845306E0,2.638754654E1,-4.492435455E1,5.242913881E1
3.809668875E0,6.004886627E0,2.604579353E1,-4.481872177E1,5.218390408E1
3.819717875E0,6.305858612E0,2.597705078E1,-4.493547821E1,5.228544943E1
3.829765875E0,6.455623627E0,2.561905670E1,-4.507175446E1,5.224436996E1
3.839814875E0,6.737270355E0,2.530463409E1,-4.497726822E1,5.204488423E1
3.849862875E0,6.767154694E0,2.503085136E1,-4.521197891E1,5.211967901E1
3.859910875E0,6.900089264E0,2.495607376E1,-4.527134705E1,5.215277282E1
3.869959875E0,6.881076813E0,2.475432968E1,-4.538659668E1,5.215428280E1
3.880007875E0,6.945156097E0,2.462628365E1,-4.548326492E1,5.218636247E1
3.890055875E0,6.941265106E0,2.458728600E1,-4.563312531E1,5.229816363E1
3.900104875E0,7.101078033E0,2.424738693E1,-4.569936371E1,5.221870283E1
3.910152875E0,6.900684357E0,2.406685638E1,-4.569689941E1,5.210604223E1
3.920201875E0,7.056278229E0,2.391838837E1,-4.588142014E1,5.222054268E1
3.930249875E0,7.029209137E0,2.372616959E1,-4.592720032E1,5.216942240E1
3.940297875E0,7.073123932E0,2.363640213E1,-4.596466064E1,5.216760121E1
3.950346875E0,7.062397003E0,2.324357224E1,-4.599327850E1,5.201463995E1
3.960394875E0,7.010982513E0,2.320368385E1,-4.609120941E1,5.207652451E1
3.970442875E0,7.006130219E0,2.285571480E1,-4.621498871E1,5.203167056E1
3.980491875E0,7.199253082E0,2.275993347E1,-4.640593338E1,5.218576884E1
3.990539875E0,7.214664459E0,2.265214539E1,-4.643976593E1,5.217109289E1
4.000588875E0,7.239627838E0,2.249592209E1,-4.643548965E1,5.210310376E1
4.010636875E0,7.438976288E0,2.240069962E1,-4.646641922E1,5.211773044E1
4.020684875E0,7.391407013E0,2.220120239E1,-4.639383316E1,5.196069708E1
4.030733875E0,7.291027069E0,2.216813278E1,-4.659622955E1,5.211327849E1
4.040781875E0,7.200832367E0,2.181291580E1,-4.703291702E1,5.234262667E1
4.050829875E0,7.368717194E0,2.174792480E1,-4.691485596E1,5.223288175E1
4.060878875E0,7.314998627E0,2.165666199E1,-4.665570831E1,5.195455063E1
4.070926875E0,7.336254120E0,2.154829407E1,-4.703818512E1,5.225648726E1
4.080975875E0,7.292606354E0,2.134922600E1,-4.704066467E1,5.217083180E1
4.091023875E0,7.105167389E0,2.135009766E1,-4.687075424E1,5.199209244E1
4.101071875E0,7.111934662E0,2.143827248E1,-4.712432098E1,5.225782974E1
4.111120875E0,7.060611725E0,2.113144684E1,-4.711483765E1,5.211715850E1
4.121168875E0,7.067195892E0,2.085420227E1,-4.718224335E1,5.206733234E1
4.131216875E0,6.843502045E0,2.066059113E1,-4.723003387E1,5.200355416E1
4.141265875E0,6.829021454E0,2.060658073E1,-4.732144928E1,5.206329096E1
4.151313875E0,6.780094147E0,2.027985191E1,-4.765164948E1,5.222951051E1
4.161362875E0,6.694141388E0,1.998424911E1,-4.767837524E1,5.212877524E1
4.171410875E0,6.770236969E0,1.965353775E1,-4.784532166E1,5.216581696E1
4.181458875E0,6.552104950E0,1.943721962E1,-4.770899963E1,5.193153408E1
4.191507875E0,6.484745026E0,1.909132385E1,-4.787584686E1,5.194831352E1
4.201555875E0,6.498355865E0,1.874903870E1,-4.804592133E1,5.198235890E1
4.211603875E0,6.435482025E0,1.868036270E1,-4.810780716E1,5.200704269E1
4.221652875E0,6.357089996E0,1.831336975E1,-4.828970718E1,5.203544873E1
4.231700875E0,6.201045990E0,1.818023491E1,-4.835158539E1,5.202739396E1
4.241749875E0,5.993061066E0,1.809146309E1,-4.833884811E1,5.196019683E1
4.251797875E0,5.926677704E0,1.791189003E1,-4.852831650E1,5.206686869E1
4.261845875E0,5.971485138E0,1.735890770E1,-4.846434784E1,5.182454363E1
4.271894875E0,5.852382660E0,1.713008881E1,-4.848929214E1,5.175810833E1
4.281942875E0,5.778614044E0,1.714573288E1,-4.871696091E1,5.196836361E1
4.291990875E0,5.767894745E0,1.696722221E1,-4.882649231E1,5.201136021E1
4.302039875E0,5.539264679E0,1.674359512E1,-4.890505219E1,5.198784050E1
4.312087875E0,5.551624298E0,1.645731735E1,-4.880458450E1,5.180300469E1
4.322136875E0,5.310695648E0,1.635819817E1,-4.878876114E1,5.173139616E1
4.332184875E0,5.077602386E0,1.628914070E1,-4.917509460E1,5.205101421E1
4.342232875E0,5.094257355E0,1.602218437E1,-4.924324036E1,5.203420578E1
4.352281875E0,4.950038910E0,1.593711281E1,-4.921964645E1,5.197180050E1
4.362329875E0,4.857982635E0,1.577050209E1,-4.924005890E1,5.193161014E1
4.372377875E0,4.483623505E0,1.564239216E1,-4.948291016E1,5.208978508E1
4.382426875E0,4.447750092E0,1.538602829E1,-4.955995178E1,5.208359788E1
4.392474875E0,4.312427521E0,1.507992077E1,-4.962566376E1,5.204524517E1
4.402523875E0,4.181934357E0,1.471413612E1,-4.980681610E1,5.210291073E1
4.412571625E0,3.845081329E0,1.459461689E1,-4.998836136E1,5.221708307E1
4.422619625E0,3.807888031E0,1.454878998E1,-4.987033081E1,5.208855149E1
4.432668625E0,3.567531586E0,1.447019577E1,-4.979003143E1,5.197269550E1
4.442716625E0,3.357524872E0,1.438589096E1,-4.971983337E1,5.186799266E1
4.452764625E0,3.282588959E0,1.386567688E1,-4.992902374E1,5.192244021E1
4.462813625E0,3.027980804E0,1.350882912E1,-5.003217316E1,5.191219012E1
4.472861625E0,2.805912018E0,1.347072124E1,-5.009866333E1,5.195391747E1
4.482910625E0,2.624641418E0,1.321392727E1,-5.038464737E1,5.215466716E1
4.492958625E0,2.333999634E0,1.288382435E1,-5.039973831E1,5.207277701E1
4.503006625E0,2.073589325E0,1.228433228E1,-5.044854736E1,5.196403105E1
4.513055625E0,1.825286865E0,1.191495323E1,-5.051801300E1,5.193618604E1
4.523103625E0,1.576633453E0,1.171584797E1,-5.057847977E1,5.194159684E1
4.533151625E0,1.304214478E0,1.146222401E1,-5.080387878E1,5.209719430E1
4.543200625E0,1.009834290E0,1.137436485E1,-5.071218109E1,5.198193198E1
4.553248625E0,8.767318726E-1,1.116827393E1,-5.070255661E1,5.192541043E1
4.563297625E0,4.434204102E-1,1.127893639E1,-5.084538269E1,5.208324077E1
4.573345625E0,1.621513367E-1,1.102341747E1,-5.070724869E1,5.189187890E1
4.583393625E0,-7.383728027E-2,1.046609020E1,-5.065560913E1,5.172557619E1
4.593442625E0,-4.183959961E-1,1.047869778E1,-5.073274994E1,5.180530937E1
4.603490625E0,-7.492675781E-1,1.007419109E1,-5.102280045E1,5.201323767E1
4.613538625E0,-1.104526520E0,9.766441345E0,-5.096818161E1,5.190721426E1
4.623587625E0,-1.396480560E0,9.462170601E0,-5.096760178E1,5.185729709E1
4.633635625E0,-1.738315582E0,9.267569542E0,-5.096252441E1,5.182748770E1
4.643684625E0,-2.094650269E0,8.776035309E0,-5.093959808E1,5.173247537E1
4.653732625E0,-2.526878357E0,8.619744301E0,-5.098531723E1,5.177052906E1
4.663780625E0,-2.793338776E0,8.621764183E0,-5.089947510E1,5.170003989E1
4.673829625E0,-3.094932556E0,8.292753220E0,-5.094028854E1,5.170359137E1
4.683877625E0,-3.323463440E0,8.207474709E0,-5.094375992E1,5.170758866E1
4.693925625E0,-3.412780762E0,7.881736755E0,-5.076953506E1,5.149091704E1
4.703974625E0,-3.562416077E0,7.717900276E0,-5.114798737E1,5.184952656E1
4.714022625E0,-3.662212372E0,7.607892036E0,-5.103724670E1,5.173096144E1
4.724071625E0,-3.741024017E0,7.252443314E0,-5.107550430E1,5.172330553E1
4.734119625E0,-3.895637512E0,7.166922092E0,-5.100989532E1,5.165801182E1
4.744167625E0,-3.966941833E0,7.134416580E0,-5.124490738E1,5.189101136E1
4.754216625E0,-4.034152985E0,6.783429146E0,-5.120098877E1,5.180570000E1
4.764264625E0,-4.304809570E0,6.911231518E0,-5.128931808E1,5.193159593E1
4.774312625E0,-4.541324615E0,6.729972839E0,-5.112108231E1,5.176177373E1
4.784361625E0,-4.678730011E0,6.612507343E0,-5.102790833E1,5.166684813E1
4.794409625E0,-4.857276917E0,6.246836185E0,-5.098313904E1,5.159357099E1
4.804458625E0,-5.131042480E0,6.330266953E0,-5.092372131E1,5.157155484E1
4.814506625E0,-5.124958038E0,5.812535286E0,-5.091758347E1,5.150389371E1
4.824554625E0,-5.449192047E0,5.662837029E0,-5.096488190E1,5.156724352E1
4.834603625E0,-5.688617706E0,5.565552711E0,-5.080875397E1,5.142825321E1
4.844651625E0,-5.689594269E0,5.321870327E0,-5.075864029E1,5.135302670E1
4.854700625E0,-5.987770081E0,5.378715515E0,-5.050096130E1,5.113835218E1
4.864748625E0,-6.084259033E0,5.145878792E0,-5.051062012E1,5.113532068E1
4.874796625E0,-6.367069244E0,5.033993244E0,-5.065129089E1,5.129750411E1
4.884845625E0,-6.642101288E0,4.932898521E0,-5.057017136E1,5.124249436E1
4.894893625E0,-6.802696228E0,4.860975266E0,-5.047557449E1,5.116335971E1
4.904941625E0,-7.055099487E0,4.677103519E0,-5.043516922E1,5.114055162E1
4.914990625E0,-7.293403625E0,4.734237671E0,-5.051297379E1,5.125589979E1
4.925038625E0,-7.591018677E0,4.585033894E0,-5.046991730E1,5.124313273E1
4.935087625E0,-7.927642822E0,4.465436459E0,-5.045906830E1,5.127285068E1
4.945135625E0,-8.188205719E0,4.400975227E0,-5.038021469E1,5.123066785E1
4.955183625E0,-8.393463135E0,4.370075703E0,-5.038306427E1,5.126403174E1
4.965232625E0,-8.656383514E0,4.346260548E0,-5.023708725E1,5.116236792E1
4.975280625E0,-8.995784760E0,4.287173271E0,-5.033398819E1,5.131095755E1
4.985328625E0,-9.358360291E0,4.381044865E0,-5.016414261E1,5.121731802E1
4.995377625E0,-9.570800781E0,4.195838451E0,-5.009157944E1,5.117002656E1
5.005425625E0,-9.891139984E0,4.200664997E0,-5.008012772E1,5.122010766E1
5.015474625E0,-1.030067444E1,4.055524349E0,-4.995252609E1,5.116449975E1
5.025522625E0,-1.058387756E1,4.170838356E0,-4.980770493E1,5.109033007E1
5.035570625E0,-1.102930069E1,4.216145992E0,-4.977139664E1,5.115284238E1
5.045619625E0,-1.141961670E1,4.060967445E0,-4.970124435E1,5.115772466E1
5.055667625E0,-1.168049622E1,4.288118839E0,-4.964867401E1,5.118410677E1
5.065715625E0,-1.198492813E1,4.240933895E0,-4.953250885E1,5.113798447E1
5.075764625E0,-1.247716904E1,4.296373844E0,-4.950650024E1,5.123506750E1
5.085812625E0,-1.269921112E1,4.156512260E0,-4.919880676E1,5.098106653E1
5.095861625E0,-1.322632599E1,4.358921528E0,-4.882678604E1,5.077391979E1
5.105909625E0,-1.354869843E1,4.544497013E0,-4.870518875E1,5.075839924E1
5.115957625E0,-1.389836121E1,4.553355217E0,-4.865650940E1,5.080702112E1
5.126006625E0,-1.412104416E1,4.750158787E0,-4.859325790E1,5.082590491E1
5.136054625E0,-1.446385956E1,4.816333771E0,-4.859247208E1,5.092768056E1
5.146102625E0,-1.459820557E1,5.147736549E0,-4.845931244E1,5.087152209E1
5.156151625E0,-1.470464325E1,5.127449989E0,-4.830577087E1,5.075396316E1
5.166199625E0,-1.496192551E1,5.338074684E0,-4.846992111E1,5.100673984E1
5.176248625E0,-1.531371689E1,5.622540474E0,-4.826833725E1,5.095051783E1
5.186296625E0,-1.545306015E1,5.709746361E0,-4.819577789E1,5.093359675E1
5.196344625E0,-1.563019562E1,5.700737000E0,-4.790494537E1,5.071178570E1
5.206393625E0,-1.594672012E1,5.924210548E0,-4.793167114E1,5.086097966E1
5.216441625E0,-1.604496002E1,5.869297981E0,-4.783001709E1,5.078976212E1
5.226489625E0,-1.631058121E1,6.097478390E0,-4.772016525E1,5.079791801E1
5.236538625E0,-1.651393890E1,6.257870197E0,-4.760671616E1,5.077667319E1
5.246586625E0,-1.679162216E1,6.430897713E0,-4.737580109E1,5.067328240E1
5.256635625E0,-1.692039871E1,6.601244926E0,-4.717310333E1,5.054876858E1
5.266683625E0,-1.700901031E1,6.864750862E0,-4.737657166E1,5.080325559E1
5.276731625E0,-1.726010132E1,7.189373970E0,-4.727529144E1,5.083848322E1
5.286780625E0,-1.727930069E1,7.468155384E0,-4.690638733E1,5.054262310E1
5.296828625E0,-1.737026978E1,7.818489075E0,-4.706587982E1,5.077452203E1
5.306876625E0,-1.764491272E1,8.204687119E0,-4.703242493E1,5.089900618E1
5.316925625E0,-1.782465363E1,8.669645309E0,-4.686776733E1,5.088682188E1
5.326973625E0,-1.801098251E1,9.014839172E0,-4.678593826E1,5.093708703E1
5.337022625E0,-1.812230301E1,9.046736717E0,-4.678331375E1,5.097979754E1
5.347070625E0,-1.813389969E1,9.449347496E0,-4.659888458E1,5.088796056E1
5.357118625E0,-1.821194458E1,9.837227821E0,-4.657610321E1,5.096841539E1
5.367167625E0,-1.816411972E1,1.009916878E1,-4.651074982E1,5.094289257E1
5.377215625E0,-1.836182022E1,1.047108173E1,-4.634265900E1,5.093566567E1
5.387263625E0,-1.821255875E1,1.075094414E1,-4.643370056E1,5.102321671E1
5.397312625E0,-1.841132355E1,1.140131569E1,-4.615095139E1,5.097918348E1
5.407360625E0,-1.854894257E1,1.171608925E1,-4.629702759E1,5.123226309E1
5.417409625E0,-1.854902267E1,1.199857330E1,-4.628389359E1,5.128577589E1
5.427457625E0,-1.847062302E1,1.237667179E1,-4.617811203E1,5.125196533E1
5.437505625E0,-1.848130798E1,1.285817719E1,-4.614439392E1,5.134390476E1
5.447554625E0,-1.842706299E1,1.300639534E1,-4.584912491E1,5.109662636E1
5.457602625E0,-1.840036011E1,1.319097900E1,-4.583629227E1,5.112280184E1
5.467650625E0,-1.823402023E1,1.348818493E1,-4.581729126E1,5.112372057E1
5.477699625E0,-1.831260300E1,1.386508083E1,-4.575918579E1,5.120053690E1
5.487747625E0,-1.829841232E1,1.455507088E1,-4.523493958E1,5.092034702E1
5.497796625E0,-1.822550583E1,1.492037964E1,-4.548911285E1,5.122544465E1
5.507844625E0,-1.825432587E1,1.540976143E1,-4.540818405E1,5.130871601E1
5.517892625E0,-1.839547348E1,1.582246780E1,-4.500925827E1,5.113293715E1
5.527941625E0,-1.824755096E1,1.615324783E1,-4.522737122E1,5.137524344E1
5.537989625E0,-1.830505753E1,1.641604424E1,-4.468550873E1,5.100349331E1
5.548037625E0,-1.820507431E1,1.670615578E1,-4.459135056E1,5.097949505E1
5.558086625E0,-1.802548599E1,1.684842300E1,-4.467430115E1,5.103509269E1
5.568134625E0,-1.806901169E1,1.739855003E1,-4.474283981E1,5.129444844E1
5.578183625E0,-1.787831879E1,1.766838455E1,-4.453666687E1,5.114020719E1
5.588231625E0,-1.781933212E1,1.793035126E1,-4.431496048E1,5.101805382E1
5.598279625E0,-1.773882675E1,1.823752975E1,-4.438162994E1,5.115664710E1
5.608328625E0,-1.770133972E1,1.866483498E1,-4.435459137E1,5.127419690E1
5.618376625E0,-1.762580872E1,1.915760422E1,-4.415834808E1,5.126053685E1
5.628424625E0,-1.751555634E1,1.926855278E1,-4.418908691E1,5.129081051E1
5.638473625E0,-1.736709213E1,1.943288994E1,-4.397495651E1,5.111799977E1
5.648521625E0,-1.713301086E1,1.966775513E1,-4.419554901E1,5.131868281E1
5.658570625E0,-1.703395462E1,1.984120560E1,-4.389712906E1,5.109586078E1
5.668618625E0,-1.703718948E1,2.023361778E1,-4.400386047E1,5.134203785E1
5.678666625E0,-1.682161331E1,2.051973915E1,-4.388775635E1,5.128510043E1
5.688715625E0,-1.696079636E1,2.099987793E1,-4.345541382E1,5.115697876E1
5.698763625E0,-1.691273499E1,2.129909134E1,-4.352090454E1,5.132018149E1
5.708811625E0,-1.665058517E1,2.133740997E1,-4.349161530E1,5.122545902E1
5.718860625E0,-1.671648407E1,2.176295090E1,-4.339566803E1,5.134443373E1
5.728908625E0,-1.650338364E1,2.213615608E1,-4.339141083E1,5.143136797E1
5.738957625E0,-1.634748077E1,2.238788414E1,-4.299637604E1,5.115804762E1
5.749005625E0,-1.617484665E1,2.278031540E1,-4.319023514E1,5.143894288E1
5.759053625E0,-1.602382278E1,2.289293480E1,-4.332138443E1,5.155183517E1
5.769102625E0,-1.579037857E1,2.324734688E1,-4.332775116E1,5.164367544E1
5.779150625E0,-1.558200836E1,2.341922379E1,-4.316802216E1,5.152414157E1
5.789198625E0,-1.538404846E1,2.356453133E1,-4.287988663E1,5.128977248E1
5.799247625E0,-1.524761581E1,2.392131424E1,-4.299564362E1,5.151062447E1
5.809295625E0,-1.507753372E1,2.426326180E1,-4.294638062E1,5.157935153E1
5.819344625E0,-1.488288498E1,2.456111145E1,-4.292237473E1,5.164376742E1
5.829392625E0,-1.485924149E1,2.482181358E1,-4.292527771E1,5.176387692E1
5.839440625E0,-1.450906372E1,2.512738800E1,-4.266533279E1,5.159679428E1
5.849489625E0,-1.432300949E1,2.524709320E1,-4.261698151E1,5.156327597E1
5.859537625E0,-1.416327667E1,2.555718613E1,-4.256621552E1,5.162994162E1
5.869585625E0,-1.380636978E1,2.587434959E1,-4.236671448E1,5.152704444E1
5.879634625E0,-1.373020172E1,2.608844757E1,-4.242900848E1,5.166571684E1
5.889682625E0,-1.367042923E1,2.639836502E1,-4.227037811E1,5.167725977E1
5.899731625E0,-1.334607697E1,2.659182167E1,-4.232386017E1,5.173540267E1
5.909779625E0,-1.316866302E1,2.691584015E1,-4.213547516E1,5.170371750E1
5.919827625E0,-1.302733612E1,2.725750160E1,-4.210342789E1,5.182066692E1
5.929876625E0,-1.291181564E1,2.729858971E1,-4.199365234E1,5.172421890E1
5.939924625E0,-1.273543549E1,2.749109650E1,-4.154431152E1,5.141868847E1
5.949972625E0,-1.256722260E1,2.792207146E1,-4.172555923E1,5.175518768E1
5.960021625E0,-1.262145615E1,2.823055458E1,-4.158660507E1,5.182384672E1
5.970069625E0,-1.238196945E1,2.848081398E1,-4.154119492E1,5.186656734E1
5.980117625E0,-1.230990219E1,2.867032623E1,-4.148044586E1,5.190518940E1
5.990166625E0,-1.221890640E1,2.868383026E1,-4.145094299E1,5.186756662E1
6.000214625E0,-1.206927490E1,2.882406998E1,-4.145454407E1,5.191313543E1
6.010263625E0,-1.198587418E1,2.894219589E1,-4.140684891E1,5.192146973E1
6.020311625E0,-1.185686493E1,2.905164909E1,-4.123726273E1,5.181790615E1
6.030359625E0,-1.168952560E1,2.928764915E1,-4.130686951E1,5.196796004E1
6.040408625E0,-1.169785309E1,2.944917488E1,-4.103543854E1,5.184593411E1
6.050456625E0,-1.142261887E1,2.945604706E1,-4.116363907E1,5.189007720E1
6.060504625E0,-1.122210312E1,2.955013275E1,-4.108718872E1,5.183920351E1
6.070553625E0,-1.117148590E1,2.965680504E1,-4.093300629E1,5.176716320E1
6.080601625E0,-1.108812332E1,3.001518059E1,-4.096900940E1,5.198381744E1
6.090650625E0,-1.079706573E1,3.027593994E1,-4.058000565E1,5.176819512E1
6.100698625E0,-1.054026794E1,3.033489227E1,-4.069520569E1,5.184016496E1
6.110746625E0,-1.036288071E1,3.053100014E1,-4.051580048E1,5.177896633E1
6.120795625E0,-1.004246521E1,3.064380646E1,-4.032113647E1,5.163030145E1
6.130843625E0,-9.869716644E0,3.098599052E1,-4.042393112E1,5.188098999E1
6.140891625E0,-9.621685028E0,3.133465576E1,-4.041388702E1,5.203575443E1
6.150940625E0,-9.471427917E0,3.168969345E1,-4.041276550E1,5.222198994E1
6.160988625E0,-9.312755585E0,3.182821655E1,-4.009726715E1,5.203415819E1
6.171037625E0,-9.082744598E0,3.186723709E1,-4.001467896E1,5.195374463E1
6.181085625E0,-9.104141235E0,3.226744080E1,-3.979817963E1,5.203814202E1
6.191133625E0,-8.978015900E0,3.227261353E1,-3.996081924E1,5.214396828E1
6.201182625E0,-8.824813843E0,3.251619720E1,-3.990536118E1,5.222660501E1
6.211230625E0,-8.665340424E0,3.267309570E1,-3.974913025E1,5.217866099E1
6.221278625E0,-8.598304749E0,3.294989014E1,-3.955262756E1,5.219230261E1
6.231327625E0,-8.562122345E0,3.309298325E1,-3.960163879E1,5.231391091E1
6.241375625E0,-8.293605804E0,3.325342560E1,-3.916319275E1,5.204161678E1
6.251424625E0,-8.178932190E0,3.365262604E1,-3.907134247E1,5.221076492E1
6.261472625E0,-7.977481842E0,3.387751770E1,-3.906259155E1,5.231837613E1
6.271520625E0,-7.906990051E0,3.412044907E1,-3.879693604E1,5.226784654E1
6.281569625E0,-7.894264221E0,3.432549286E1,-3.898042297E1,5.253600901E1
6.291617625E0,-7.737457275E0,3.473581696E1,-3.853981781E1,5.245724718E1
6.301665625E0,-7.559741974E0,3.485854721E1,-3.839352417E1,5.240544543E1
6.311714625E0,-7.391269684E0,3.491516876E1,-3.829103088E1,5.234408203E1
