"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.290688431E1,-1.163879967E1,-1.280999947E1,-4.883659744E1,5.181284584E1
1.291688431E1,-1.150459957E1,-1.294419956E1,-4.890979767E1,5.188522354E1
1.292688431E1,-1.130939960E1,-1.278559971E1,-4.895859909E1,5.184899714E1
1.293688431E1,-1.102880001E1,-1.289540005E1,-4.869020081E1,5.156220929E1
1.294688431E1,-1.097999954E1,-1.276119995E1,-4.878779984E1,5.161063870E1
1.295688431E1,-1.100440025E1,-1.261479950E1,-4.867799759E1,5.147598897E1
1.296688431E1,-1.090679932E1,-1.259039974E1,-4.862919998E1,5.140306925E1
1.297688431E1,-1.078479958E1,-1.246840000E1,-4.889759827E1,5.160182184E1
1.298688431E1,-1.072379971E1,-1.228539944E1,-4.879999924E1,5.145260776E1
1.299688431E1,-1.047980022E1,-1.216339970E1,-4.872679901E1,5.130375665E1
1.300688431E1,-1.063840008E1,-1.204139996E1,-4.887319946E1,5.144667623E1
1.301688431E1,-1.035779953E1,-1.191940022E1,-4.875119781E1,5.124485731E1
1.302688431E1,-1.001620007E1,-1.190719986E1,-4.895859909E1,5.137168575E1
1.303688431E1,-9.918600082E0,-1.176079941E1,-4.927579880E1,5.162169483E1
1.304688431E1,-9.833199501E0,-1.171199989E1,-4.909280014E1,5.141950777E1
1.305688431E1,-9.503799438E0,-1.162659931E1,-4.931240082E1,5.154816088E1
1.306688431E1,-9.345199585E0,-1.167539978E1,-4.911719894E1,5.134342166E1
1.307688431E1,-9.308599472E0,-1.157779980E1,-4.901959991E1,5.122125192E1
1.308688431E1,-8.991399765E0,-1.162659931E1,-4.900740051E1,5.116393638E1
1.309688431E1,-8.967000008E0,-1.144359970E1,-4.889759827E1,5.101311772E1
1.310688431E1,-8.942600250E0,-1.107759953E1,-4.884880066E1,5.088112259E1
1.311688431E1,-8.405799866E0,-1.106540012E1,-4.872679901E1,5.066953220E1
1.312688431E1,-8.552199364E0,-1.093120003E1,-4.909280014E1,5.101699985E1
1.313688431E1,-8.686399460E0,-1.091899967E1,-4.901959991E1,5.096664856E1
1.314688431E1,-8.405799866E0,-1.088239956E1,-4.898299789E1,5.087649923E1
1.315688431E1,-8.430199623E0,-1.067500019E1,-4.965399933E1,5.148342980E1
1.316688431E1,-8.381400108E0,-1.067500019E1,-4.966619873E1,5.148722942E1
1.317688431E1,-8.564399719E0,-1.065059948E1,-4.964179993E1,5.148876102E1
1.318688431E1,-8.686399460E0,-1.073600006E1,-4.977599716E1,5.165622060E1
1.319688431E1,-8.771800041E0,-1.067500019E1,-4.961739731E1,5.150520576E1
1.320688431E1,-8.674200058E0,-1.054080009E1,-4.992239761E1,5.175515430E1
1.321688431E1,-8.503399849E0,-1.045539951E1,-4.972719955E1,5.152104001E1
1.322688431E1,-8.527799606E0,-1.024800014E1,-4.969059753E1,5.144803550E1
1.323688431E1,-8.576600075E0,-1.028460026E1,-4.955640030E1,5.133388629E1
1.324688431E1,-8.466799736E0,-1.011380005E1,-4.930019760E1,5.103415653E1
1.325688431E1,-8.125200272E0,-1.018700027E1,-4.948320007E1,5.117011768E1
1.326688431E1,-7.783599854E0,-1.027239990E1,-4.923920059E1,5.089799113E1
1.327688431E1,-7.917799950E0,-1.008939934E1,-4.942219925E1,5.105919421E1
1.328688431E1,-7.637199879E0,-1.018700027E1,-4.892200089E1,5.055159708E1
1.329688431E1,-7.685999870E0,-1.013819981E1,-4.906839752E1,5.069088009E1
1.330688431E1,-7.929999828E0,-1.010159969E1,-4.948320007E1,5.112254203E1
1.331688431E1,-7.588399887E0,-1.018700027E1,-4.916600037E1,5.078045273E1
1.332688431E1,-7.734799862E0,-1.005280018E1,-4.938559723E1,5.098846079E1
1.333688431E1,-7.820199966E0,-1.008939934E1,-4.948320007E1,5.110321512E1
1.334688431E1,-7.795799732E0,-1.016259956E1,-4.944659805E1,5.107855697E1
1.335688431E1,-7.722599983E0,-1.011380005E1,-4.959299850E1,5.119954104E1
1.336688431E1,-7.637199879E0,-1.008939934E1,-4.964179993E1,5.122920164E1
1.337688431E1,-7.490799904E0,-1.015040016E1,-4.958079910E1,5.116051550E1
1.338688431E1,-7.161399841E0,-1.024800014E1,-4.947100067E1,5.102633695E1
1.339688431E1,-7.319999695E0,-1.023579979E1,-4.925139999E1,5.083359513E1
1.340688431E1,-7.295599937E0,-1.040660000E1,-4.953199768E1,5.113650258E1
1.341688431E1,-7.149199963E0,-1.033339977E1,-4.932460022E1,5.089996461E1
1.342688431E1,-7.185800076E0,-1.024800014E1,-4.950759888E1,5.106524822E1
1.343688431E1,-6.990599632E0,-1.047980022E1,-4.955640030E1,5.113248974E1
1.344688431E1,-7.002799988E0,-1.023579979E1,-4.951979828E1,5.104920398E1
1.345688431E1,-7.222399712E0,-1.012599945E1,-4.961739731E1,5.115256629E1
1.346688431E1,-7.173599720E0,-1.011380005E1,-4.940999985E1,5.094210017E1
1.347688431E1,-7.344399929E0,-9.942999840E0,-5.008099747E1,5.158400686E1
1.348688431E1,-7.137000084E0,-9.979599953E0,-4.972719955E1,5.121839085E1
1.349688431E1,-7.124799728E0,-1.000399971E1,-4.978820038E1,5.128067549E1
1.350688431E1,-7.197999954E0,-9.918600082E0,-4.969059753E1,5.117954000E1
1.351688431E1,-7.381000042E0,-9.918600082E0,-4.939780045E1,5.092151292E1
1.352688431E1,-7.588399887E0,-9.979599953E0,-4.951979828E1,5.108215588E1
1.353688431E1,-7.429800034E0,-1.001620007E1,-4.970280075E1,5.124348344E1
1.354688431E1,-7.490799904E0,-1.008939934E1,-4.936119843E1,5.093560613E1
1.355688431E1,-7.551799774E0,-1.017479992E1,-4.936119843E1,5.096159479E1
1.356688431E1,-7.905600071E0,-1.022359943E1,-4.943439865E1,5.109579501E1
1.357688431E1,-8.088600159E0,-1.006499958E1,-4.964179993E1,5.129364453E1
1.358688431E1,-8.344799995E0,-1.012599945E1,-4.994680023E1,5.164159569E1
1.359688431E1,-8.637599945E0,-9.833199501E0,-5.008099747E1,5.176298149E1
1.360688431E1,-8.906000137E0,-9.808799744E0,-5.027619934E1,5.199255342E1
1.361688431E1,-9.162199974E0,-9.881999969E0,-5.010540009E1,5.188594173E1
1.362688431E1,-9.223199844E0,-9.869799614E0,-5.032500076E1,5.210648771E1
1.363688431E1,-8.991399765E0,-9.955200195E0,-4.992239761E1,5.169329806E1
1.364688431E1,-8.942600250E0,-9.930799484E0,-4.991019821E1,5.166835359E1
1.365688431E1,-9.284199715E0,-9.991799355E0,-4.991019821E1,5.174031604E1
1.366688431E1,-9.210999489E0,-1.011380005E1,-4.954420090E1,5.139804768E1
1.367688431E1,-9.259799957E0,-1.032119942E1,-4.949539948E1,5.140102744E1
1.368688431E1,-9.381799698E0,-1.050419998E1,-4.936119843E1,5.133112402E1
1.369688431E1,-9.442799568E0,-1.052859974E1,-4.884880066E1,5.085492309E1
1.370688431E1,-9.613599777E0,-1.061399937E1,-4.914159775E1,5.118569050E1
1.371688431E1,-9.808799744E0,-1.058959961E1,-4.887319946E1,5.096019818E1
1.372688431E1,-9.955200195E0,-1.055299950E1,-4.870240021E1,5.081727654E1
1.373688431E1,-9.833199501E0,-1.072379971E1,-4.858039856E1,5.071239313E1
1.374688431E1,-9.955200195E0,-1.072379971E1,-4.843399811E1,5.059602814E1
1.375688431E1,-9.833199501E0,-1.090679932E1,-4.856819916E1,5.073972855E1
1.376688431E1,-9.515999794E0,-1.102880001E1,-4.844619751E1,5.058876095E1
1.377688431E1,-9.723400116E0,-1.101659966E1,-4.894639969E1,5.110440314E1
1.378688431E1,-9.894199371E0,-1.112639999E1,-4.873899841E1,5.096255414E1
1.379688431E1,-9.881999969E0,-1.118739986E1,-4.883659744E1,5.106686880E1
1.380688431E1,-1.011380005E1,-1.122399998E1,-4.947100067E1,5.172665690E1
1.381688431E1,-1.008939934E1,-1.128499985E1,-4.940999985E1,5.167683510E1
1.382688431E1,-1.047980022E1,-1.124839973E1,-4.962960052E1,5.195623117E1
1.383688431E1,-1.078479958E1,-1.112639999E1,-4.953199768E1,5.189920494E1
1.384688431E1,-1.095559978E1,-1.121179962E1,-4.930019760E1,5.173237962E1
1.385688431E1,-1.097999954E1,-1.129720020E1,-4.951979828E1,5.196534945E1
1.386688431E1,-1.091899967E1,-1.135820007E1,-4.928799820E1,5.174495173E1
1.387688431E1,-1.101659966E1,-1.151679993E1,-4.933679962E1,5.184710161E1
1.388688431E1,-1.104099941E1,-1.172420025E1,-4.900740051E1,5.158571357E1
1.389688431E1,-1.126060009E1,-1.177299976E1,-4.861700058E1,5.127394449E1
1.390688431E1,-1.097999954E1,-1.188280010E1,-4.862919998E1,5.124997970E1
1.391688431E1,-1.079699993E1,-1.219999981E1,-4.854380035E1,5.120464584E1
1.392688431E1,-1.119960022E1,-1.191940022E1,-4.882439804E1,5.149101854E1
1.393688431E1,-1.130939960E1,-1.209019947E1,-4.855599976E1,5.130068767E1
1.394688431E1,-1.159000015E1,-1.205359936E1,-4.878779984E1,5.157389624E1
1.395688431E1,-1.198040009E1,-1.202919960E1,-4.925139999E1,5.209541276E1
1.396688431E1,-1.194379997E1,-1.205359936E1,-4.916600037E1,5.201191409E1
1.397688431E1,-1.233419991E1,-1.210239983E1,-4.949539948E1,5.242513842E1
1.398688431E1,-1.238299942E1,-1.222439957E1,-4.940999985E1,5.238437462E1
1.399688431E1,-1.257819939E1,-1.235859966E1,-4.922699738E1,5.228999289E1
1.400688431E1,-1.262699986E1,-1.263920021E1,-4.934899902E1,5.248346608E1
1.401688431E1,-1.263920021E1,-1.257819939E1,-4.917819977E1,5.231114426E1
1.402688431E1,-1.265139961E1,-1.272459984E1,-4.906839752E1,5.224634905E1
1.403688431E1,-1.274899960E1,-1.268799973E1,-4.879999924E1,5.200925161E1
1.404688431E1,-1.298079967E1,-1.274899960E1,-4.843399811E1,5.173867338E1
1.405688431E1,-1.285879993E1,-1.288319969E1,-4.858039856E1,5.187851862E1
1.406688431E1,-1.289540005E1,-1.289540005E1,-4.836079788E1,5.168509898E1
1.407688431E1,-1.299300003E1,-1.287099934E1,-4.847060013E1,5.180617483E1
1.408688431E1,-1.272459984E1,-1.300519943E1,-4.839739990E1,5.170453530E1
1.409688431E1,-1.278559971E1,-1.309060001E1,-4.804359818E1,5.141033645E1
1.410688431E1,-1.282219982E1,-1.322480011E1,-4.810459900E1,5.151074248E1
1.411688431E1,-1.251719952E1,-1.351760006E1,-4.782399750E1,5.124978568E1
1.412688431E1,-1.260260010E1,-1.349319935E1,-4.829980087E1,5.170843956E1
1.413688431E1,-1.237080002E1,-1.355420017E1,-4.816559982E1,5.154297277E1
1.414688431E1,-1.243179989E1,-1.381040001E1,-4.814119720E1,5.160282614E1
1.415688431E1,-1.248059940E1,-1.388359928E1,-4.812899780E1,5.162286431E1
1.416688431E1,-1.256599998E1,-1.407880020E1,-4.784840012E1,5.143526382E1
1.417688431E1,-1.259039974E1,-1.416419983E1,-4.817779922E1,5.177106393E1
1.418688431E1,-1.250500011E1,-1.416419983E1,-4.818999863E1,5.176171899E1
1.419688431E1,-1.261479950E1,-1.423740005E1,-4.776300049E1,5.141148648E1
1.420688431E1,-1.277339935E1,-1.443260002E1,-4.787279892E1,5.160682659E1
1.421688431E1,-1.310279942E1,-1.450579929E1,-4.757999802E1,5.143887418E1
1.422688431E1,-1.326139927E1,-1.438379955E1,-4.753120041E1,5.140013047E1
1.423688431E1,-1.326139927E1,-1.449359989E1,-4.744580078E1,5.135205118E1
1.424688431E1,-1.343219948E1,-1.433500004E1,-4.737260056E1,5.128430064E1
1.425688431E1,-1.334679985E1,-1.454239941E1,-4.739699936E1,5.134290599E1
1.426688431E1,-1.356639957E1,-1.474979973E1,-4.722620010E1,5.130221989E1
1.427688431E1,-1.363959980E1,-1.485960007E1,-4.757999802E1,5.167884101E1
1.428688431E1,-1.335900021E1,-1.504259968E1,-4.721400070E1,5.132157981E1
1.429688431E1,-1.355420017E1,-1.511579990E1,-4.766539764E1,5.180920653E1
1.430688431E1,-1.388359928E1,-1.527439976E1,-4.779959869E1,5.206595099E1
1.431688431E1,-1.402999973E1,-1.538420010E1,-4.761660004E1,5.196975182E1
1.432688431E1,-1.432279968E1,-1.559159946E1,-4.776300049E1,5.224504551E1
1.433688431E1,-1.449359989E1,-1.561599922E1,-4.760440063E1,5.215460506E1
1.434688431E1,-1.457899952E1,-1.565259933E1,-4.726279831E1,5.187796446E1
1.435688431E1,-1.463999939E1,-1.566479969E1,-4.731159973E1,5.194326713E1
1.436688431E1,-1.477419949E1,-1.568919945E1,-4.712859726E1,5.182212490E1
1.437688431E1,-1.479859924E1,-1.584779930E1,-4.684799957E1,5.162253719E1
1.438688431E1,-1.466440010E1,-1.593319988E1,-4.677479935E1,5.154409125E1
1.439688431E1,-1.474979973E1,-1.594539928E1,-4.645759964E1,5.128470449E1
1.440688431E1,-1.449359989E1,-1.609179878E1,-4.644540024E1,5.124632308E1
1.441688431E1,-1.451799965E1,-1.627479935E1,-4.629899979E1,5.117849928E1
1.442688431E1,-1.477419949E1,-1.622599983E1,-4.662839890E1,5.153414038E1
1.443688431E1,-1.492059994E1,-1.642119980E1,-4.651860046E1,5.153892019E1
1.444688431E1,-1.501819992E1,-1.643339920E1,-4.645759964E1,5.151612857E1
1.445688431E1,-1.523779964E1,-1.644560051E1,-4.682360077E1,5.191433235E1
1.446688431E1,-1.529879951E1,-1.668959999E1,-4.666500092E1,5.186731461E1
1.447688431E1,-1.566479969E1,-1.689699936E1,-4.686019897E1,5.221850998E1
1.448688431E1,-1.579899979E1,-1.698239899E1,-4.659180069E1,5.204619257E1
1.449688431E1,-1.598199940E1,-1.705559921E1,-4.637220001E1,5.192974777E1
1.450688431E1,-1.599419975E1,-1.718980026E1,-4.654299927E1,5.213016823E1
1.451688431E1,-1.609179878E1,-1.725079918E1,-4.623799896E1,5.190846375E1
1.452688431E1,-1.629920006E1,-1.744599915E1,-4.603059769E1,5.185405222E1
1.453688431E1,-1.615279961E1,-1.766559982E1,-4.537179947E1,5.129899160E1
1.454688431E1,-1.637240028E1,-1.769000053E1,-4.511560059E1,5.115084580E1
1.455688431E1,-1.610400009E1,-1.772659874E1,-4.515219879E1,5.111058772E1
1.456688431E1,-1.610400009E1,-1.772659874E1,-4.490819931E1,5.089516173E1
1.457688431E1,-1.623819923E1,-1.756799889E1,-4.483499908E1,5.081821368E1
1.458688431E1,-1.618939972E1,-1.771439934E1,-4.457880020E1,5.062772002E1
1.459688431E1,-1.633580017E1,-1.767779922E1,-4.500579834E1,5.103807243E1
1.460688431E1,-1.607959938E1,-1.771439934E1,-4.513999939E1,5.108789490E1
1.461688431E1,-1.592099953E1,-1.775099945E1,-4.509119797E1,5.100776746E1
1.462688431E1,-1.607959938E1,-1.772659874E1,-4.521319962E1,5.115681029E1
1.463688431E1,-1.605520058E1,-1.778759956E1,-4.518880081E1,5.114876228E1
1.464688431E1,-1.623819923E1,-1.794619942E1,-4.527420044E1,5.133710562E1
1.465688431E1,-1.620159912E1,-1.803159904E1,-4.549379730E1,5.154916072E1
1.466688431E1,-1.611619949E1,-1.805599976E1,-4.505459976E1,5.114360149E1
1.467688431E1,-1.594539928E1,-1.815359879E1,-4.474959946E1,5.085602775E1
1.468688431E1,-1.640900040E1,-1.803159904E1,-4.520100021E1,5.135683283E1
1.469688431E1,-1.659199905E1,-1.792179871E1,-4.496920013E1,5.117337454E1
1.470688431E1,-1.629920006E1,-1.793400002E1,-4.518880081E1,5.127689536E1
1.471688431E1,-1.622599983E1,-1.778759956E1,-4.513999939E1,5.115956718E1
1.472688431E1,-1.616499901E1,-1.776319885E1,-4.548159790E1,5.143358994E1
1.473688431E1,-1.594539928E1,-1.783639908E1,-4.578659821E1,5.166048263E1
1.474688431E1,-1.594539928E1,-1.755579948E1,-4.599399948E1,5.174852502E1
1.475688431E1,-1.604299927E1,-1.751919937E1,-4.631119919E1,5.204831738E1
1.476688431E1,-1.566479969E1,-1.751919937E1,-4.589640045E1,5.156343540E1
1.477688431E1,-1.585999966E1,-1.743379974E1,-4.662839890E1,5.224638309E1
1.478688431E1,-1.579899979E1,-1.740939903E1,-4.657959747E1,5.217618681E1
1.479688431E1,-1.614060020E1,-1.732399940E1,-4.667720032E1,5.233928696E1
1.480688431E1,-1.601860046E1,-1.718980026E1,-4.653079987E1,5.212676980E1
1.481688431E1,-1.605520058E1,-1.717759895E1,-4.622579956E1,5.186196985E1
1.482688431E1,-1.610400009E1,-1.725079918E1,-4.636000061E1,5.202094336E1
1.483688431E1,-1.588439941E1,-1.714099884E1,-4.625019836E1,5.181900071E1
1.484688431E1,-1.592099953E1,-1.701899910E1,-4.615259933E1,5.170287208E1
1.485688431E1,-1.592099953E1,-1.695800018E1,-4.634779739E1,5.185721087E1
1.486688431E1,-1.614060020E1,-1.677499962E1,-4.642099762E1,5.193099852E1
1.487688431E1,-1.590880013E1,-1.666519928E1,-4.651860046E1,5.191145324E1
1.488688431E1,-1.579899979E1,-1.651879883E1,-4.699440002E1,5.225851837E1
1.489688431E1,-1.570139980E1,-1.636019897E1,-4.700659943E1,5.219013753E1
1.490688431E1,-1.559159946E1,-1.631139946E1,-4.722620010E1,5.233998187E1
1.491688431E1,-1.566479969E1,-1.595759964E1,-4.701879883E1,5.206532799E1
1.492688431E1,-1.564039993E1,-1.583559990E1,-4.754339981E1,5.249536360E1
1.493688431E1,-1.505480003E1,-1.568919945E1,-4.711639786E1,5.189174241E1
1.494688431E1,-1.503039932E1,-1.560379982E1,-4.766539764E1,5.235820476E1
1.495688431E1,-1.507919979E1,-1.557940006E1,-4.777519989E1,5.246493779E1
1.496688431E1,-1.499380016E1,-1.550619984E1,-4.727499771E1,5.196327247E1
1.497688431E1,-1.499380016E1,-1.538420010E1,-4.737260056E1,5.201587199E1
1.498688431E1,-1.478639984E1,-1.523779964E1,-4.737260056E1,5.191330698E1
1.499688431E1,-1.471319962E1,-1.523779964E1,-4.744580078E1,5.195933788E1
1.500688431E1,-1.451799965E1,-1.515240002E1,-4.742139816E1,5.185707805E1
1.501688431E1,-1.449359989E1,-1.515240002E1,-4.726279831E1,5.170523927E1
1.502688431E1,-1.417640018E1,-1.503039932E1,-4.684799957E1,5.120174108E1
1.503688431E1,-1.381040001E1,-1.489620018E1,-4.688459778E1,5.109588474E1
1.504688431E1,-1.376159954E1,-1.472539997E1,-4.673819733E1,5.089870446E1
1.505688431E1,-1.346879959E1,-1.465219975E1,-4.715299988E1,5.118106014E1
1.506688431E1,-1.348099995E1,-1.437160015E1,-4.704319763E1,5.100335963E1
1.507688431E1,-1.343219948E1,-1.429839993E1,-4.745800018E1,5.135299412E1
1.508688431E1,-1.328579998E1,-1.433500004E1,-4.745800018E1,5.132510583E1
1.509688431E1,-1.320039940E1,-1.421299934E1,-4.765319824E1,5.144985129E1
1.510688431E1,-1.298079967E1,-1.424959946E1,-4.753120041E1,5.129100562E1
1.511688431E1,-1.277339935E1,-1.437160015E1,-4.743359756E1,5.118250482E1
1.512688431E1,-1.296859932E1,-1.445699978E1,-4.776300049E1,5.156058210E1
1.513688431E1,-1.298079967E1,-1.454239941E1,-4.765319824E1,5.148601600E1
1.514688431E1,-1.283440018E1,-1.457899952E1,-4.772639847E1,5.152745060E1
1.515688431E1,-1.243179989E1,-1.471319962E1,-4.792160034E1,5.164792029E1
1.516688431E1,-1.224879932E1,-1.467659950E1,-4.766539764E1,5.135587396E1
1.517688431E1,-1.221220016E1,-1.477419949E1,-4.776300049E1,5.146570721E1
1.518688431E1,-1.189499950E1,-1.478639984E1,-4.783620071E1,5.146290637E1
1.519688431E1,-1.190719986E1,-1.476200008E1,-4.786059952E1,5.148140481E1
1.520688431E1,-1.133379936E1,-1.473759937E1,-4.812899780E1,5.159507993E1
1.521688431E1,-1.122399998E1,-1.466440010E1,-4.803139877E1,5.145909127E1
1.522688431E1,-1.065059948E1,-1.488399982E1,-4.800699997E1,5.137743441E1
1.523688431E1,-1.057740021E1,-1.488399982E1,-4.798259735E1,5.133950228E1
1.524688431E1,-1.046759987E1,-1.479859924E1,-4.836079788E1,5.164625793E1
1.525688431E1,-9.979599953E0,-1.478639984E1,-4.836079788E1,5.154606491E1
1.526688431E1,-9.760000229E0,-1.483519936E1,-4.855599976E1,5.170131388E1
1.527688431E1,-9.698999405E0,-1.463999939E1,-4.904399872E1,5.209331994E1
1.528688431E1,-9.430600166E0,-1.461559963E1,-4.904399872E1,5.203715771E1
1.529688431E1,-9.271999359E0,-1.454239941E1,-4.937339783E1,5.229898436E1
1.530688431E1,-9.381799698E0,-1.442039967E1,-4.982479858E1,5.271125730E1
1.531688431E1,-8.967000008E0,-1.433500004E1,-4.954420090E1,5.235004449E1
1.532688431E1,-8.588799477E0,-1.439599991E1,-4.933679962E1,5.210692935E1
1.533688431E1,-8.466799736E0,-1.434719944E1,-4.932460022E1,5.206193443E1
1.534688431E1,-8.308199883E0,-1.431059933E1,-4.899519730E1,5.171410636E1
1.535688431E1,-7.807999611E0,-1.443260002E1,-4.866579819E1,5.135781065E1
1.536688431E1,-7.783599854E0,-1.443260002E1,-4.872679901E1,5.141191800E1
1.537688431E1,-7.405399799E0,-1.450579929E1,-4.862919998E1,5.128408379E1
1.538688431E1,-7.051599979E0,-1.457899952E1,-4.839739990E1,5.103509191E1
1.539688431E1,-7.283400059E0,-1.456680012E1,-4.854380035E1,5.120293092E1
1.540688431E1,-7.283400059E0,-1.471319962E1,-4.875119781E1,5.144128155E1
1.541688431E1,-7.234600067E0,-1.454239941E1,-4.900740051E1,5.162892720E1
1.542688431E1,-7.466399670E0,-1.435939980E1,-4.972719955E1,5.229468292E1
1.543688431E1,-7.295599937E0,-1.431059933E1,-4.975159836E1,5.228040331E1
1.544688431E1,-7.405399799E0,-1.428619957E1,-4.969059753E1,5.223112987E1
1.545688431E1,-7.185800076E0,-1.429839993E1,-4.936119843E1,5.189034470E1
1.546688431E1,-7.234600067E0,-1.438379955E1,-4.931240082E1,5.187432893E1
1.547688431E1,-6.978399754E0,-1.439599991E1,-4.934899902E1,5.187741880E1
1.548688431E1,-6.758800030E0,-1.421299934E1,-4.931240082E1,5.176295589E1
1.549688431E1,-6.612400055E0,-1.431059933E1,-4.932460022E1,5.178255763E1
1.550688431E1,-6.380599976E0,-1.444479942E1,-4.920259857E1,5.167455847E1
1.551688431E1,-6.392799854E0,-1.444479942E1,-4.926359940E1,5.173415067E1
1.552688431E1,-6.051199913E0,-1.446920013E1,-4.910499954E1,5.154877063E1
1.553688431E1,-6.014599800E0,-1.433500004E1,-4.909280014E1,5.149534603E1
1.554688431E1,-5.770599842E0,-1.424959946E1,-4.892200089E1,5.128072813E1
1.555688431E1,-5.587599754E0,-1.426179981E1,-4.908060074E1,5.141522706E1
1.556688431E1,-5.624199867E0,-1.405439949E1,-4.889759827E1,5.118723362E1
1.557688431E1,-5.587599754E0,-1.398119926E1,-4.887319946E1,5.113985559E1
1.558688431E1,-5.245999813E0,-1.396899986E1,-4.872679901E1,5.096032195E1
1.559688431E1,-5.368000031E0,-1.385919952E1,-4.894639969E1,5.115313166E1
1.560688431E1,-5.197199821E0,-1.388359928E1,-4.886100006E1,5.106038133E1
1.561688431E1,-5.062999725E0,-1.399339962E1,-4.909280014E1,5.129865714E1
1.562688431E1,-5.233799934E0,-1.389579964E1,-4.931240082E1,5.149950275E1
1.563688431E1,-5.160599709E0,-1.388359928E1,-4.930019760E1,5.147713669E1
1.564688431E1,-4.916599751E0,-1.405439949E1,-4.958079910E1,5.176827926E1
1.565688431E1,-4.818999767E0,-1.421299934E1,-4.962960052E1,5.184910180E1
1.566688431E1,-4.818999767E0,-1.426179981E1,-4.939780045E1,5.164072406E1
1.567688431E1,-4.599400043E0,-1.438379955E1,-4.910499954E1,5.137459635E1
1.568688431E1,-4.623799801E0,-1.429839993E1,-4.930019760E1,5.153962794E1
1.569688431E1,-4.757999897E0,-1.417640018E1,-4.906839752E1,5.129635972E1
1.570688431E1,-4.404200077E0,-1.424959946E1,-4.934899902E1,5.155358152E1
1.571688431E1,-4.526199818E0,-1.410319996E1,-4.915379715E1,5.133695071E1
1.572688431E1,-4.562799931E0,-1.424959946E1,-4.912939835E1,5.135725859E1
1.573688431E1,-4.343199730E0,-1.420079994E1,-4.900740051E1,5.120792329E1
1.574688431E1,-4.269999981E0,-1.410319996E1,-4.905619812E1,5.122151621E1
1.575688431E1,-4.184599876E0,-1.417640018E1,-4.900740051E1,5.118795272E1
1.576688431E1,-4.318799973E0,-1.406659985E1,-4.950759888E1,5.164807461E1
1.577688431E1,-4.453000069E0,-1.413980007E1,-4.981259918E1,5.197170570E1
1.578688431E1,-4.587199688E0,-1.412759972E1,-4.959299850E1,5.176965304E1
1.579688431E1,-4.635999680E0,-1.420079994E1,-4.989799881E1,5.208613536E1
1.580688431E1,-4.623799801E0,-1.410319996E1,-4.955640030E1,5.173119547E1
1.581688431E1,-4.721399784E0,-1.410319996E1,-4.948320007E1,5.166990376E1
1.582688431E1,-4.855599880E0,-1.412759972E1,-4.956859970E1,5.177076395E1
